,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
235,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"Spice along with rich fruit give this wine a juicy, ripe character. Layers of gentle tannins add structure to the black-cherry and plum flavors. It is well balanced, generous and ready to drink.",Les Extrèmes,Saranty Imports,Domaine Lathuilière Gravallon 2017 Les Extrèmes  (Beaujolais-Villages),$17, Beaujolais,89,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Lathuilière Gravallon
236,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"Partially aged in old wood, this wine with its ripe fruit and smooth tannins is full of rich, perfumed flavors. The dry edge just adds to the attractive ripeness of the wine. Drink now.",L'Amourgandise Terroir de Lantignié,Vineyard Road,Domaine les Capréoles 2017 L'Amourgandise Terroir de Lantignié  (Beaujolais-Villages),$17, Beaujolais,89,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine les Capréoles
237,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"This fortified castle, one of the oldest in the region, is situated just north of the Brouilly vineyards. This wine, rich in fruit and light in tannins, is well balanced, ripe and generous. Layers of black fruits are gently cut by acidity and a structure that is just right. Drink now.",,Massanois Imports,Château de la Terrière 2017  Brouilly,$14, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de la Terrière
238,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"This purple-colored wine is full of fruit, with a lightly tannic texture. It is full, with black-currant and cherry flavors and light acidity. The wine is textured and another few months will allow it to open. Drink now.",Sélection,Brescome Barton,Château des Loges 2017 Sélection  (Beaujolais-Villages),$16, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château des Loges
239,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"Ripe red fruits dominate this broad wine. Rose-petal aromas are followed through with perfumed tannins that back up that fruit. Aged for eight months before bottling, the wine should be ready from late 2019.",Briante,Vigneron Imports,Domaine de Bel-Air 2017 Briante  (Brouilly),$21, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine de Bel-Air
240,14%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,This ripe wine has concentration and rich tannins. Juicy fruits and a dense structure add to the power of this solid wine. Drink now.,,1_No Submitting Co,Domaine Poulard 2016  Morgon,N/A, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Domaine Poulard
241,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,3/1/2019,"From vines up to 85 years old, this rich wine has generous tannins as well juicy red fruits. It is ready to drink despite its structure, full bodied and fruity at the same time.",Origine Vieilles Vignes,Weygandt-Metzler,Domaines Chermette 2017 Origine Vieilles Vignes  (Beaujolais),$18, Beaujolais,88,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaines Chermette
242,12.5%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine has a tight character, with considerable acidity and ripe, perfumed red fruits. Still packed with tannins it has excellent potential. Drink from 2020.",Grands Cras,American Northwest Distributors Inc,Laurent Gauthier 2017 Grands Cras  (Morgon),$22, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Laurent Gauthier
243,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"A touch of wood aging has lifted this rich wine and added spice and acidity to the berry flavors. A single-parcel wine, it is full of fruit and final freshness.",Les Petits Bois,Timothy Perry,Domaine Bertrand 2015 Les Petits Bois  (Moulin-à-Vent),$26, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Bertrand
244,13.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"Richly structured, packed with tannins as well as fruit, this is a complex wine for this appellation. Enticing red fruits entwine with the dry tannins, while being lifted with acidity.",Coteaux de Colette,Charles Neal Selections,Domaine de Colette 2017 Coteaux de Colette  (Beaujolais-Villages),$15, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine de Colette
245,13%,"Chiroubles, Beaujolais, France",750 ml,Red, France,3/1/2019,"Grown on the slopes of the highest of cru appellations, this wine is structured, with tannins balanced by berry fruits. It has the typical cool feel of the appellation so the wine's freshness and acidity need time to fill out. Drink from 2020.",,Quintessential Wines,Domaine des Pontheux 2017  Chiroubles,$19, Beaujolais,88,Chiroubles,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine des Pontheux
246,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"A ripe, attractively perfumed wine, this is rich in red fruits and texture. Freshness is balanced by the undertow of ripe fruit to give a wine with a juicy aftertaste. Drink now.",,Private Cask Imports,Domaine Joncy 2017  Beaujolais-Villages,$24, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Joncy
247,13.5%,"Régnié, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is initially austere, with more acidity than fruit. Red-berry flavors reveal themselves slowly through the tannins and the touch of spice from wood aging. The wine should be ready to drink from 2020.",Chamodère,Vineyard Road,Domaine les Capréoles 2017 Chamodère  (Régnié),$88, Beaujolais,88,Régnié,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine les Capréoles
248,13.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"A blend of several parcels of vines, this wine is named after the pink granite that forms the subsoil of much of the appellation. Its structure and firm tannins indicate the aging ability of this still-young wine. As it matures, the ripe fruits will develop well. Drink from 2020.",Terres Roses,Pioneer Wine Company,Domaines Laurent Perrachon & Fils 2017 Terres Roses  (Moulin-à-Vent),$22, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaines Laurent Perrachon & Fils
249,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"Granite subsoil gives a firm edge and minerality to this wine. Its blackberry fruits are still developing, balancing with the tannins and acidity. It should be ready to drink from late 2019.",Château de la Perrière,Deutsch Family Wine and Spirits,Jean-Claude Debeaune 2017 Château de la Perrière  (Brouilly),$16, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean-Claude Debeaune
250,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is lightly structured, with plenty of juicy acidity as well as red-cherry flavors. Coming from a single estate, the wine is full, generous and ripe. Drink from late 2019.",Domaine des Nazins,Deutsch Family Wine and Spirits,Jean-Claude Debeaune 2017 Domaine des Nazins  (Brouilly),$20, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean-Claude Debeaune
251,12.5%,"Régnié, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is crisp and fruity, with fresh acidity and a touch of tannins. Still young, it needs time to calm down. It will turn into a bright wine, ready to drink from mid-2019.",Haute Ronze Vieilles Vignes,Elliott Bay Distributing Co,Jean-Michel Dupré 2017 Haute Ronze Vieilles Vignes  (Régnié),$18, Beaujolais,88,Régnié,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean-Michel Dupré
252,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"This ripe, full wine has tannins and rich berry flavors. Dense texture and concentration partner with acidity and a fresher aftertaste.",,Vinadeis Americas USA,Louis Tête 2016  Morgon,$18, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Louis Tête
253,13%,"Juliénas, Beaujolais, France",750 ml,Red, France,3/1/2019,"Ripe, lightly structured and fruity, this wine is bright with acidity as well as tannins. Black-currant freshness gives a lift to the structure and to the final acidity. Drink now.",Le Bois de Chat Vieilles Vignes,Anderson Ganne Wines,Château de Belleverne 2017 Le Bois de Chat Vieilles Vignes  (Juliénas),$20, Beaujolais,88,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de Belleverne
254,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Soft and ripely fruity, this rich wine has juicy red fruits and plenty of acidity. Red-berry flavors and good acidity give the wine an already delicious, attractive character. Drink the wine from 2019.",Les Charmes Tradition,"Latitude Wines, Inc",Domaine de Colonat 2017 Les Charmes Tradition  (Morgon),$28, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine de Colonat
255,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"This rich wine is cut with acidity. It is structured although now ready to drink. Ripe, juicy and tannic, it has layers of spice, licorice and a bright aftertaste.",Tradition,Old Creek Imports,Domaine du Clos des Garands 2015 Tradition  (Fleurie),$24, Beaujolais,88,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine du Clos des Garands
256,12.5%,"Beaujolais, Beaujolais, France",750 ml,Red, France,3/1/2019,"This soft and juicy wine comes from southern Beaujolais in the region where buildings have almost gold-colored stones (pierres dorées). It is rich with attractive cherry flavors, light tannin and plenty of acidity. Fresh and fruity, it's ready to drink.",Les Pays des Pierres Dorées,JP Bourgeois,Domaine Pral 2017 Les Pays des Pierres Dorées  (Beaujolais),$17, Beaujolais,88,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Pral
257,12.5%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is aromatic with ripe cherry fruits and gentle acidity. Packed with fruit, it's attractive and juicy, with a light texture of generous tannins. Drink now.",Cuvée Vieilles Vignes,Schatzi Wines,Domaine Ruet 2016 Cuvée Vieilles Vignes  (Brouilly),$21, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Domaine Ruet
258,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Still firm with tannins and with an austere edge, this wine is dry and young. Its fruit is still to come, with just a hint of blackberries in the background. Drink from 2020.",Château de la Chaponne,Deutsch Family Wine and Spirits,Jean-Claude Debeaune 2017 Château de la Chaponne  (Morgon),$20, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean-Claude Debeaune
259,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"With grapes from a number of vineyards, this wine has structure while pushing the red-cherry flavors right to the front. It is an attractive juicy wine with a fresh edge of acidity and great fruitiness at the end.",Au Beau Moulin,"Pellegrini Bros. Wines, Inc",Jean Loron 2017 Au Beau Moulin  (Moulin-à-Vent),$24, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean Loron
260,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"A young wine replete with tannins, this is also fruity while well structured. It shows power as well as concentration, with a generous red-cherry aftertaste.",Collection,Wine Universe Corp,L. Tramier & Fils 2017 Collection  (Morgon),$19, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,L. Tramier & Fils
261,13%,"Chiroubles, Beaujolais, France",750 ml,Red, France,3/1/2019,"Named after the parcel of vines that produced the grapes, this wine is packed with tannins and crisp red-fruit flavors. Its structure and fruit are already in balance, finishing with a crisp aftertaste. Drink from 2020.",Chatenay Vieilles Vignes,American Northwest Distributors Inc,Laurent Gauthier 2017 Chatenay Vieilles Vignes  (Chiroubles),$20, Beaujolais,88,Chiroubles,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Laurent Gauthier
262,12.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"This tannic wine also has attractive fruit. It is still young, with its rich structure right up front. Behind that is a fresher character, red-cherry flavors and a bright aftertaste.",,Tryon Distributors,Château de Chénas 2016  Moulin-à-Vent,$22, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Château de Chénas
263,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"A perfumed wine with generous tannins as well as ripe berry flavors, this is bursting with young fruitiness. It needs some time to calm down and relax, so wait until late 2019.",Rien de Trop,Taub Family Selections,Château de la Chaize 2017 Rien de Trop  (Brouilly),$23, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de la Chaize
264,13%,"Régnié, Beaujolais, France",750 ml,Red, France,3/1/2019,"Typical of the appellation, this wine has intense layers of acidity at this young age. These need to soften allowing the red-cherry flavors and firm edge of tannin to develop. Drink this wine from late 2019.",,David Milligan Selections,Château de Pizay 2017  Régnié,$14, Beaujolais,88,Régnié,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de Pizay
265,13%,"Juliénas, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is tannic and firm, still obviously young for a wine from this Beaujolais cru. Its structure will soften into the juicy cherry fruits and crisp acidity. Drink this wine from late 2019.",,Wine Universe Corp,Château de Pougelon 2017  Juliénas,$24, Beaujolais,88,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de Pougelon
266,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"A well-structured wine, this already shows rich berry fruits that shine richly. The wine has weight, with rounded fruit lifted with acidity. Gentle tannins complete this attractive wine. Drink now.",Henri et Colin Bourisset,Vigne Direct,Colin Bourisset 2017 Henri et Colin Bourisset  (Beaujolais-Villages),$12, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Colin Bourisset
267,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,3/1/2019,"Both fresh and rich, this wine is crisp with acidity and lively with red-cherry flavors. The bright aftertaste lifts the ripe fruit and soft texture. Drink now.",,Petit Pois,Domaine André Collonge 2017  Beaujolais-Villages,$15, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine André Collonge
268,12.5%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"Light and fruity, this wine is crisp and fresh with red-cherry flavors. It has bright acidity and an edge of tannins. Its bright, refreshing fruits are very ready to drink.",,1_No Submitting Co,Domaine de Briante 2014  Brouilly,$22, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2014,Domaine de Briante
