,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
921,14.50%,"Napa Valley, Napa, California, US",750 ml,Red, US,2/1/2017,"Juicy black plum finds a robust tension of tar, licorice and meat in a full-bodied expression of this grape, more usually found in blends in the Napa Valley than standing on its own. This one achieves a balance between power and smoky succulence.",,,Rutherford Hill 2013 Malbec (Napa Valley),$45 , California,90, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Malbec,2013,Rutherford Hill
922,14.50%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Creamy oak, carob and foxy, gamy berry aromas open this racy Malbec that's fresh and exercising firm tannic grip. Black-fruit flavors are lightly herbal, while this is stout on the finish, with bright acidity and enduring freshness. Drink through 2019.",Quinto,Paul Hobbs Selections,Riglos 2014 Quinto Malbec (Tupungato),$23 , Mendoza Province,90,Tupungato,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Riglos
923,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Trapiche is doing all sorts of experiments with terroirs and soils, and this Malbec is from vineyards planted on top of clay. On the nose, it's oaky, with notes of clove, mint and barrel spice accenting black-fruit scents. A full chewy palate deals spicy oaky minty blackberry flavors in front of a chocolaty finish with wood spice and minty berry notes. Drink through 2019.",Perfiles Textura Fina,The Wine Group,Trapiche 2015 Perfiles Textura Fina Malbec (Mendoza),$20 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Trapiche
924,14.60%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,2/1/2017,The aromas draw you into the glass with notes of purple fruit and blueberry bubble gum. The flavors are tart and show a pleasing sense of purity that keeps you coming back for more.,,,Dusty Cellars 2014 Malbec (Columbia Valley (WA)),$20 , Washington,90, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2014,Dusty Cellars
925,14.50%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,2/1/2017,"Great flavors, great balance and a firm structure make this a good choice to drink now or hold for a few years. It has focused black-cherry flavors, firm but fine-grained tannins for grip, and a good sense of polish.",Reserve,,Concannon 2014 Reserve Malbec (Livermore Valley),$36 , California,90, Central Coast,Jim Gordon,@gordone_cellars,Livermore Valley,Not rated yet [Add Your Review],Malbec,2014,Concannon
926,15%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Woody, heady black-fruit aromas are charred and minty. The palate is dense and tannic, while charred, earthy black-fruit flavors show herbal after tones prior to a dry and woody finish. A bit of time in the cellar should help this integrate and fully come together; drink after 2018 and through 2022.",,Alphapac A Marketing Company,Alpasión 2013 Malbec (Mendoza),$25 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2013,Alpasión
927,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"This is not a made-by-the-numbers Malbec: to the contrary, it's lightly herbal on the nose, with animal notes along with more standard black-fruit scents. Solid on the palate, with good flow, this tastes toasted and almost burnt, with savory black-fruit flavors. An oaky, lightly charred finish tastes of creosote and mint. Drink through 2021.",Chento Single Lot,Terlato Wines International,Bodega Cuarto Dominio 2013 Chento Single Lot Malbec (Mendoza),$25 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2013,Bodega Cuarto Dominio
928,14.20%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2017,"This wine offers a wealth of dried cherry, chocolate and licorice, remaining relatively medium bodied and sublime on the palate. Hints of dried herb and minerally thickets of violet dot the experience.",Timber Crest Vineyard,,Kokomo 2014 Timber Crest Vineyard Malbec (Dry Creek Valley),$38 , California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Malbec,2014,Kokomo
929,14.75%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,2/1/2017,"The oak is at the fore initially, with aromas of toast, char and exotic spice out in front of green herbs and purple fruit that become more prominent over time. The fruit flavors are sweet and sappy, with abundant toasty and vanilla accents throughout. It delivers enjoyment, but fruit and barrel seem to tussle a bit at times.",,,Silvara 2014 Malbec (Walla Walla Valley (WA)),$42 , Washington,89, Columbia Valley,Sean P. Sullivan,@wawinereport,Walla Walla Valley (WA),Not rated yet [Add Your Review],Malbec,2014,Silvara
930,14.50%,"Calchaquí Valley, Other, Argentina",750 ml,Red, Argentina,2/1/2017,"Concentrated savory aromas of prune, blackberry, compost and tree bark are not uncommon for Colomé. This is a clampy tannic Malbec that pulls down hard on the palate. Salty savory plum and berry flavors are oaky and finish with tannic residue. Drink through 2022.",Estate,Hess Family Wine Estates,Colomé 2013 Estate Malbec (Calchaquí Valley),$30 , Other,89,Calchaquí Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2013,Colomé
931,13.90%,"Salta, Other, Argentina",750 ml,Red, Argentina,2/1/2017,"Roasted gamy berry and spice aromas are vintage Salta. This feels potent and grabby, but well balanced. Roasted berry flavors match the nose, while this offers notes of chocolate, mint and herbs. The finish is strong, a bit hot and demanding, but overall this full-force Malbec is on the money.",,Vino Del Sol,Anko 2015 Malbec (Salta),$20 , Other,89,Salta,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Anko
932,14.50%,"Luján de Cuyo, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"This is a ripe Malbec with aromas of pipe tobacco, raisin and blackberry. The palate is rich and saturated, but a bit raisiny. Borderline overripe flavors of blackberry and cassis come with savory notes, while this is jammy, heavy and tastes of mint, spice and chocolate on the finish. Drink through 2021.",Gran Reserva,American Spirits Exchange Ltd,Viñalba 2013 Gran Reserva Malbec (Luján de Cuyo),$25 , Mendoza Province,89,Luján de Cuyo,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2013,Viñalba
933,14%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Exotic aromas of cardamom and ginger accent blueberry scents prior to a crisp fresh racy palate that's downright tangy in character. Raw cranberry and pie-cherry flavors feature a note of cherry tomato, while this is fresh, peppery and spunky on a finish that frankly tastes a touch sour. Drink through 2018.",Michelini Sammartino Calcáreo Granito de Tupungato,Brazos Wine Imports,Superuco 2014 Michelini Sammartino Calcáreo Granito de Tupungato Malbec (Tupungato),$40 , Mendoza Province,89,Tupungato,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Superuco
934,14%,"Valle de Uco, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Rubbery plum and berry aromas lean toward red fruits after airing and settling. Racy acidity makes for a firm palate, while this tastes savory and like meaty berry and plum. A tight finish holds onto a meaty essence.",Killka Collection,Palm Bay International,Salentein 2015 Killka Collection Malbec (Valle de Uco),$15 , Mendoza Province,89,Valle de Uco,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Salentein
935,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Aromas of violet petal and gamy berry fruits come with a strong oak-based whiff of sawdust. This feels blocky and generically big, while saucy berry flavors taste roasted, with a strong hint of clove. On the finish, this remains roasted and saucy tasting.",Finca La Escuela La Piedra,Vineyard Brands,TintoNegro 2013 Finca La Escuela La Piedra Malbec (Mendoza),$30 , Mendoza Province,89,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2013,TintoNegro
936,14%,"Valle de Uco, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Aromas of herbs and desert brush blend with raisiny berry scents. This feels grabby and tannic, while jammy, herbal berry flavors flatten out with airing. A loamy tasting finish loses some intensity and spirit as this settles.",Reserve,Palm Bay International,Salentein 2014 Reserve Malbec (Valle de Uco),$19 , Mendoza Province,89,Valle de Uco,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Salentein
937,15.10%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,2/1/2017,"The aromas of dark plum, green herb and coffee bring a sense of purity. The flavors are soft, silky and elegant, with espresso notes lingering on the finish. It shows a sense of finesse.",,,Basalt 2012 Malbec (Columbia Valley (WA)),$28 , Washington,89, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2012,Basalt
938,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Ripe loamy black-fruit aromas are attractive on their own and benefit from an elegant note of balsam wood. Energetic and balanced in feel, this Malbec tastes of savory meaty black fruits. A toasty lightly oaked finish offers a shot of chocolate and a milder hit of coconut. Drink through 2020.",Chento,Terlato Wines International,Bodega Cuarto Dominio 2014 Chento Malbec (Mendoza),$24 , Mendoza Province,89,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Bodega Cuarto Dominio
939,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Tarry blackberry aromas are piercing and a bit gritty. This feels ripe, plush and balanced, with blackberry, spice and herbal flavors. A moderate note of heat rises to the surface of a finish with herbal blackberry flavors.",Punto Final Reserva,MundoVino–The Winebow Group,Bodega Renacer 2014 Punto Final Reserva Malbec (Mendoza),$21 , Mendoza Province,89,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Bodega Renacer
940,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Foxy plum and berry aromas include notes of tobacco and moss. This feels grabby and acidic, with minor structural gaps. Herbal plum and black-fruit flavors finish oaky, salty and with rubbery tannins. Give this more time and it may improve. Drink through 2021.",Chento Vineyard Selection,Terlato Wines International,Bodega Cuarto Dominio 2015 Chento Vineyard Selection Malbec (Mendoza),$20 , Mendoza Province,88,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Bodega Cuarto Dominio
941,14%,"Argentina, Other, Argentina",750 ml,Red, Argentina,2/1/2017,"Brambly aromas of leather, mint and berries lead to a fresh, fruity, pulpy palate with a jammy feel. Lightly herbal berry, plum and spice flavors finish with a touch of minty green.",,The Artisan Collection,Aguijón De Abeja 2015 Malbec (Argentina),$16 , Other,88,Argentina,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Aguijón De Abeja
942,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Cherry, cassis and root beer aromas are appealing. In the mouth, this is wall-to-wall rough due to fierce tannins. Baked berry flavors are blocky and simmer away on a rugged finish.",Altísimo,The Artisan Collection,Ricominciare 2010 Altísimo Malbec (Mendoza),$30 , Mendoza Province,88,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Ricominciare
943,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Earthy black-fruit aromas set up a rubbery, heavy palate with plenty of oak and related resin. This tastes mostly of oak and clove, with savory blackberry notes resting at the base. A solid salty choppy finish shows a tight grip and moderate roughness.",Felino,Paul Hobbs Selections,Viña Cobos 2015 Felino Malbec (Mendoza),$22 , Mendoza Province,88,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Viña Cobos
944,14.50%,"California, California Other, California, US",750 ml,Red, US,2/1/2017,"This is a very good, medium-bodied wine. It has lightly oaky aromas, lots of fruit flavor, a smooth texture and an almost-sweet finish.",Whiplash,,Jamieson Ranch 2014 Whiplash Malbec (California),$16 , California,88, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Malbec,2014,Jamieson Ranch
945,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Odd aromas of curried meat and iodine are more unusual than off-putting. This feels a bit wide and heavy, with flatness to the palate. Flavors of roasted plum and savory spices suggest lamb curry, while this feels robust and aggressive on a slightly hot finish.",Gualtallary,Foley Family Wines,Cadus 2014 Gualtallary Malbec (Mendoza),$20 , Mendoza Province,88,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Cadus
946,13.90%,"Yolo County, Central Valley, California, US",750 ml,Red, US,2/1/2017,"Bright, vivid flavors like black cherry and cranberry make this wine taste fresh and alive. Medium body and a somewhat tart but polished texture balance it out.",,,Black's Station 2014 Malbec (Yolo County),$12 , California,88, Central Valley,Jim Gordon,@gordone_cellars,Yolo County,Not rated yet [Add Your Review],Malbec,2014,Black's Station
947,14.50%,"San Juan, Other, Argentina",750 ml,Red, Argentina,2/1/2017,"Dark and dense in color, this San Juan Malbec smells of jammy plum, prickly berry fruits and spice. A raw rugged palate is home to flavors of spiced black plum, tomato and herbs. On the finish, this tastes lightly herbal, with grip and drying tannins.",Paz,Prestige Beverage Group,Finca Las Moras 2015 Paz Malbec (San Juan),$20 , Other,88,San Juan,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Finca Las Moras
948,15%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2017,"Saturated raisiny aromas include notes of clove and nutmeg. This is huge and also tartaric in feel. Baked raisiny flavors are chocolaty, while savory, leathery notes add complexity to a hard, tannic finish.",El Gran,Global Vineyard Importers,Ricardo Santos 2010 El Gran Malbec (Mendoza),$35 , Mendoza Province,88,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Ricardo Santos
